Identified,Location,Dependency Name,Current Version,Release,CVSS3 Score,Latest Version,Recommendation
2025-06-27T00:00:00.000Z,orx-cat-automation,ms - 2.1.3,2.1.3,2020-12-08T00:00:00.000Z,0,2.1.3,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/47e59ece83ba5b2e6eed58a3fdb0e131beae358e1bea79bac85ff223f93b180f
2025-06-27T00:00:00.000Z,orx-cat-automation,mz - 2.7.0,2.7.0,2017-09-13T00:00:00.000Z,0,2.7.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/85629b1ee29c3dcede03fcacd8eeb17d2c904cee2870cb265487f20e952b7d1a
2025-06-27T00:00:00.000Z,orx-cat-automation,named-placeholders - 1.1.3,1.1.3,2023-01-12T00:00:00.000Z,0,1.1.3,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/856e7e8b742ae812d6eb7b32bd92d3df5e383f48c0db416dc489a02072c8636c
2025-06-27T00:00:00.000Z,orx-cat-automation,next-tick - 1.1.0,1.1.0,2020-02-11T00:00:00.000Z,0,1.1.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/da0fe36260b4d4af8afad88fc2bdd1d96d13152238989d3c4b292b7a55aa2366
2025-06-27T00:00:00.000Z,orx-cat-automation,no-case - 2.3.2,2.3.2,2017-09-08T00:00:00.000Z,0,4.0.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/d7d782fe8c4c3e69abfe0a94ca1251f18adcf7dfdfa3d2f6df357dc0a2da7e69
2025-06-27T00:00:00.000Z,orx-cat-automation,normalize-path - 3.0.0,3.0.0,2018-04-19T00:00:00.000Z,0,3.0.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/78d4af63cc403aa0eafb8f54853018a05c82f4ec30eb65705368205f5f33f340
2025-06-27T00:00:00.000Z,orx-cat-automation,npm-run-path - 4.0.1,4.0.1,2019-12-22T00:00:00.000Z,0,6.0.0,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/b6e2f046cdf5addb0b7b638d4115514c27560fdc6497b5a9ad6197c531c2427a
2025-06-27T00:00:00.000Z,orx-cat-automation,object-assign - 4.1.1,4.1.1,2017-01-16T00:00:00.000Z,0,4.1.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/3565643f0cb0ed56b76c0016dac3926d8235dba2ce04b97682fd474e14bf46a6
2025-06-27T00:00:00.000Z,orx-cat-automation,object-keys - 1.1.1,1.1.1,2019-04-07T00:00:00.000Z,0,1.1.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/3d35dee034ea7d6ddcdbb5731d61fbe307d83e287958f5a07bf764f2bb1f3171
2025-06-27T00:00:00.000Z,orx-cat-automation,once - 1.4.0,1.4.0,2016-09-06T00:00:00.000Z,0,1.4.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/a95c383adc6ba1b4236d8affa4b8b0ab93a973728cf1d5a24cdb8bb54e6ac01e
2025-06-27T00:00:00.000Z,orx-cat-automation,onetime - 5.1.2,5.1.2,2020-08-09T00:00:00.000Z,0,7.0.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/6460c2c17dfcf672220cbc455d40bfd967bbad88e407515f9d9774fa6f3319fd
2025-06-27T00:00:00.000Z,orx-cat-automation,opener - 1.5.2,1.5.2,2020-08-29T00:00:00.000Z,0,1.5.2,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/89e945f1afeecdbb9211b03d5862d31568b8ee2bb6bf11f2629ca4fefc033002
2025-06-27T00:00:00.000Z,orx-cat-api-intent,org.owasp.encoder:encoder - 1.2.3,1.2.3,2020-11-08T00:00:00.000Z,0,1.3.1,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/9aef67702b4925babd9f98a42d80f0350da64042e2b9cba9943ea97ee50d991d
2025-06-27T00:00:00.000Z,orx-cat-api-intent,org.springframework.batch.extensions:spring-batch-excel - 0.1.1,0.1.1,2022-04-28T00:00:00.000Z,0,0.1.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/8c69ce161571057c7cf336faaa47c1f68fc82c818abbe50e840d59a78ead1e82
2025-06-27T00:00:00.000Z,orx-cat-api-filter,org.springframework.batch.extensions:spring-batch-excel - 0.1.1,0.1.1,2022-04-28T00:00:00.000Z,0,0.1.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/908aa8ea5381b944527a680612403fc84e57691b8f3b885b41426aa482072273
2025-06-27T00:00:00.000Z,orx-cat-api-plan,org.springframework.batch.extensions:spring-batch-excel - 0.1.1,0.1.1,2022-04-28T00:00:00.000Z,0,0.1.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/ccd02bfdc25090c1440cf2defdd46b99daed7292da00bc8e12095ef6cdb3652d
2025-06-27T00:00:00.000Z,orx-cat-api-rule,org.springframework.batch.extensions:spring-batch-excel - 0.1.1,0.1.1,2022-04-28T00:00:00.000Z,0,0.1.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/45e2467d9446a7e6e0ae6d1854bf73e45a23496793839c89e654338cbf27ca61
2025-06-27T00:00:00.000Z,orx-cat-api-implementation,org.springframework.batch.extensions:spring-batch-excel - 0.1.1,0.1.1,2022-04-28T00:00:00.000Z,0,0.1.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/96ff0676d9adf0ac961c03041be2da0ea7643bc2daf03aacbf293e7824bdc337
2025-06-27T00:00:00.000Z,orx-cat-automation,os-browserify - 0.3.0,0.3.0,2017-04-20T00:00:00.000Z,0,0.3.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/a6fdee38b87769827ec31c045f41aa405087cc1f24e5762a2a3f050ca4d15031
2025-06-27T00:00:00.000Z,orx-cat-automation,ospath - 1.2.2,1.2.2,2016-09-07T00:00:00.000Z,0,1.2.2,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/52bd6d175935e07a49c1c6ea5944707faebebbaadf8cfb66b4591fc4781f32b6
2025-06-27T00:00:00.000Z,orx-cat-automation,outpipe - 1.1.1,1.1.1,2015-04-04T00:00:00.000Z,0,1.1.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/5082cefaf5410417b4cbb1769322edc5b76ce042ca62218fe8dfa8fb12f84c08
2025-06-27T00:00:00.000Z,orx-cat-automation,p-limit - 2.3.0,2.3.0,2020-04-05T00:00:00.000Z,0,6.2.0,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/d5d8b9b4f1e7c611d19dba3476ff9ead254634636302f86827b197f39ec35096
2025-06-27T00:00:00.000Z,orx-cat-automation,p-limit - 3.1.0,3.1.0,2020-11-25T00:00:00.000Z,0,6.2.0,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/e0c86c2b01f3c3dfd2db70b1b969c6fbc7ba0c36e340e655faaf859dd12a2e29
2025-06-27T00:00:00.000Z,orx-cat-automation,p-locate - 4.1.0,4.1.0,2019-04-04T00:00:00.000Z,0,6.0.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/7248cb14afc241e3a7ad1550a4def40f0966f19df3e9a669844901096e33d37a
2025-06-27T00:00:00.000Z,orx-cat-automation,p-locate - 5.0.0,5.0.0,2020-08-10T00:00:00.000Z,0,6.0.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/262e075d6b2cfeadafbb149b22fcf73edcc082ff074e20a9f5fc8e51ca260690
2025-06-27T00:00:00.000Z,orx-cat-automation,p-map - 4.0.0,4.0.0,2020-03-05T00:00:00.000Z,0,7.0.3,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/d907528f44097c4f0b0879a049387fd03e28fc25a4de4b1e4ccb2187997085ca
2025-06-27T00:00:00.000Z,orx-cat-automation,p-try - 2.2.0,2.2.0,2019-03-31T00:00:00.000Z,0,3.0.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/4010de360c11c755dbb69a48ab52575a827c8fe5e4e3287d33557f2790c967c5
2025-06-27T00:00:00.000Z,orx-cat-automation,pad-right - 0.2.2,0.2.2,2015-08-15T00:00:00.000Z,0,0.2.2,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/da8ff2e86ac3427f0cad568d248cc0a86c987c93b6dc13d7cb3fa87006090490
2025-06-27T00:00:00.000Z,orx-cat-automation,pako - 1.0.11,1.0.11,2020-01-29T00:00:00.000Z,0,2.1.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/166a3a62c8d71c7ab2f149a3c405c029e44ab646b8130f89252b4dbd653ef9fd
2025-06-27T00:00:00.000Z,orx-cat-automation,parents - 1.0.1,1.0.1,2015-01-14T00:00:00.000Z,0,1.0.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/6caf6109b75a97f35309fef35ea22c318e18a40bff0827aa4e8d2fc6304385b1
2025-06-27T00:00:00.000Z,orx-cat-automation,parse-asn1 - 5.1.7,5.1.7,2024-03-05T00:00:00.000Z,0,5.1.7,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/2ee2f91c58f9a6c86dbf929fc9c4e4e10b07852b93114e07163543c73f6407c4
2025-06-27T00:00:00.000Z,orx-cat-automation,parse-json - 4.0.0,4.0.0,2017-11-04T00:00:00.000Z,0,8.3.0,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/6192510480ec9f660562e1f5a5db8e6e603ea7e959071985725890bd0bde296f
2025-06-27T00:00:00.000Z,orx-cat-automation,path-browserify - 0.0.1,0.0.1,2018-06-20T00:00:00.000Z,0,1.0.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/36debf465f6b2b71acfba549fd5a5573b154fb9be702ce0b99b5704dd3c04ad8
2025-06-27T00:00:00.000Z,orx-cat-automation,path-browserify - 1.0.1,1.0.1,2020-03-03T00:00:00.000Z,0,1.0.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/7acd26c1d0107570a7db51f32bb29b6d8d4b50693ab4524c8ced108c0b6a610b
2025-06-27T00:00:00.000Z,orx-cat-automation,path-exists - 4.0.0,4.0.0,2019-04-04T00:00:00.000Z,0,5.0.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/4f7ea239544c38b693b0af94dd4fc3cfe8aafc0adacd66fd69d744b888b4648b
2025-06-27T00:00:00.000Z,orx-cat-automation,path-is-absolute - 1.0.1,1.0.1,2016-09-30T00:00:00.000Z,0,2.0.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/5eca7348d6d82139a8dade0354b0d93d78c6a731053b6562ba8cdd939605fdfd
2025-06-27T00:00:00.000Z,orx-cat-automation,path-key - 3.1.1,3.1.1,2019-11-22T00:00:00.000Z,0,4.0.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/cc61f04e77954797bb72d36dd66938bf20faad46c40cdea8242fe921d4adcab4
2025-06-27T00:00:00.000Z,orx-cat-automation,path-parse - 1.0.7,1.0.7,2021-05-25T00:00:00.000Z,0,1.0.7,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/1946fb5aea04576aa9ba898a21c7d1d6e2ff4dd2c276df742fa3bf79a5bee643
2025-06-27T00:00:00.000Z,orx-cat-automation,path-platform - 0.11.15,0.11.15,2014-12-11T00:00:00.000Z,0,0.11.15,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/0dbfa9ddb365a7b96e64a1e1b2442b4cf08043202378ac63f6db3f18bc715ffe
2025-06-27T00:00:00.000Z,orx-cat-automation,path-scurry - 1.11.1,1.11.1,2024-05-12T00:00:00.000Z,0,2.0.0,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/adce2425a647909a2ebfd798634b4c35073b467733af19054990f8e575335f3d
2025-06-27T00:00:00.000Z,orx-cat-automation,pathval - 1.1.1,1.1.1,2021-01-26T00:00:00.000Z,0,2.0.1,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/a8e09b4d0a7dcc76466f502359b8e70936c16157726a2d5070a11cd661f968dd
2025-06-27T00:00:00.000Z,orx-cat-automation,pend - 1.2.0,1.2.0,2014-11-23T00:00:00.000Z,0,1.2.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/658e1968517d56ab3861ac8275126e0dbbacb9c02725710a36d24d19c65d8b7e
2025-06-27T00:00:00.000Z,orx-cat-automation,performance-now - 2.1.0,2.1.0,2017-02-19T00:00:00.000Z,0,2.1.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/2b3e2d89acc3c7da928823d0dab7c1110494b085bb3cd6271f8609ae64b7fe44
2025-06-27T00:00:00.000Z,orx-cat-automation,picomatch - 2.3.1,2.3.1,2022-01-02T00:00:00.000Z,0,4.0.2,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/5171ff524a3de37871eacde4ca167ec7ec044061a247f0495db0a69bfdfa86b5
2025-06-27T00:00:00.000Z,orx-cat-automation,pify - 2.3.0,2.3.0,2015-10-26T00:00:00.000Z,0,6.1.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/76d04220aebf699428f993011e123bb6c0d1c3327f7628822aea0e0c869e4b01
2025-06-27T00:00:00.000Z,orx-cat-automation,pretty-bytes - 5.6.0,5.6.0,2021-02-21T00:00:00.000Z,0,7.0.0,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/33e079553cea4267b423e3389299800948d07430e826a594d6f6fb5a88280313
2025-06-27T00:00:00.000Z,orx-cat-automation,process - 0.11.10,0.11.10,2017-04-26T00:00:00.000Z,0,0.11.10,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/20686292c6f89c4bdbe09c17904c40804e6404d679b50061c7472569873ae9d3
2025-06-27T00:00:00.000Z,orx-cat-automation,process-nextick-args - 2.0.1,2.0.1,2019-06-19T00:00:00.000Z,0,2.0.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/11b1407005f17373147c22d1f5462d88c8a65a5effaf911938d8db68255d680f
2025-06-27T00:00:00.000Z,orx-cat-automation,progress - 2.0.3,2.0.3,2018-12-05T00:00:00.000Z,0,2.0.3,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/55a6489da3af5b037c7865a414887e110746186c382205199df9df4a905c1547
2025-06-27T00:00:00.000Z,orx-cat-automation,prop-types - 15.8.1,15.8.1,2022-01-05T00:00:00.000Z,0,15.8.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/ba0da214f342aa3a37fcac8d9b593a5e004c55252d26fb8787dea6cf7364543f
2025-06-27T00:00:00.000Z,orx-cat-automation,proxy-from-env - 1.0.0,1.0.0,2017-02-24T00:00:00.000Z,0,1.1.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/373a9b9d849775694e045a02e08ad2c732961e0e12bebab4be7f246cf3839a3f
2025-06-27T00:00:00.000Z,orx-cat-automation,public-encrypt - 4.0.3,4.0.3,2018-10-01T00:00:00.000Z,0,4.0.3,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/6bd33d52997a492370c9df54317b9a128af28a1799304133635f5ab0c8ebc511
2025-06-27T00:00:00.000Z,orx-cat-automation,punycode - 1.4.1,1.4.1,2016-03-20T00:00:00.000Z,0,2.3.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/5840aebe9f4760649b52f61672cd085c1b3d5aecd0cac12a4058917d4a581b2c
2025-06-27T00:00:00.000Z,orx-cat-automation,querystring-es3 - 0.2.1,0.2.1,2014-10-13T00:00:00.000Z,0,0.2.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/f9c52f4e5dc84a1abf029e32ede2e6345de9433d5125ce7304f9082bdec65ace
2025-06-27T00:00:00.000Z,orx-cat-automation,randombytes - 2.1.0,2.1.0,2019-02-19T00:00:00.000Z,0,2.1.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/baaa927391f9d61c6f30a0970ad3af761bdb8ce53a9dcdca5885d1c54ec4759d
2025-06-27T00:00:00.000Z,orx-cat-automation,randomfill - 1.0.4,1.0.4,2018-02-16T00:00:00.000Z,0,1.0.4,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/c98ac956da36a4357b1118eb580add4800d0ac6312cfe20815b4db2f29f87725
2025-06-27T00:00:00.000Z,orx-cat-automation,react-is - 16.13.1,16.13.1,2020-03-19T00:00:00.000Z,0,19.1.0,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/69bacb1398cc27cc68dfc4eb0593175c84811071591736f1ccd6a44583e2d2c3
2025-06-27T00:00:00.000Z,orx-cat-automation,read-only-stream - 2.0.0,2.0.0,2015-08-24T00:00:00.000Z,0,2.0.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/78787825e208ef31884c5f773263e1d96918ae0e0d69d8cd12ad6c0ecfc10781
2025-06-27T00:00:00.000Z,orx-cat-automation,readable-stream - 2.3.8,2.3.8,2023-02-23T00:00:00.000Z,0,4.7.0,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/7e03935c472c8c9735034a9c969e92aafe5b80342d6b3dbeb4492df7f04949a5
2025-06-27T00:00:00.000Z,orx-cat-automation,readable-stream - 3.6.2,3.6.2,2023-03-10T00:00:00.000Z,0,4.7.0,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/cfc0a4889da7fc17728cc4d58f0dcbd93d8cf88ee786ab87c4a79e028e767c34
2025-06-27T00:00:00.000Z,orx-cat-automation,readdir-glob - 1.1.3,1.1.3,2023-04-05T00:00:00.000Z,0,2.0.1,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/33ce573876a10217d5db865ccadb07f266eb863b362668f4bab9db1909c190b3
2025-06-27T00:00:00.000Z,orx-cat-automation,readdirp - 3.6.0,3.6.0,2021-03-14T00:00:00.000Z,0,4.1.2,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/ddf5573a33fd8cd8d974a80b572301522389c160b37cc0fe6f273450dd4ae9d9
2025-06-27T00:00:00.000Z,orx-cat-automation,regenerate - 1.4.2,1.4.2,2020-11-01T00:00:00.000Z,0,1.4.2,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/20e336a4a19d5a6d642f3a39473ff8e8e5b3726e9b7f3e7dd08be2f3b4dfb012
2025-06-27T00:00:00.000Z,orx-cat-automation,regenerator-runtime - 0.11.1,0.11.1,2017-12-07T00:00:00.000Z,0,0.14.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/4be85de8748a48b9a904091c82babffcb71656d3681e11f44aedb53d1ed0e8c0
2025-06-27T00:00:00.000Z,orx-cat-automation,regjsgen - 0.8.0,0.8.0,2023-06-06T00:00:00.000Z,0,0.8.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/aef79a506ec0f61bd45d840b2a6112bc117e6a0187e754466d5b83d9ca1c6eb7
2025-06-27T00:00:00.000Z,orx-cat-automation,repeat-string - 1.6.1,1.6.1,2016-10-23T00:00:00.000Z,0,1.6.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/b08b9882b69ab19f5bffea977472d84a2830cd485cc788a81b377696837c54c7
2025-06-27T00:00:00.000Z,orx-cat-automation,request-progress - 3.0.0,3.0.0,2016-12-01T00:00:00.000Z,0,3.0.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/e1f05bbaae665aaa47b6193c5fb4fc6967a3b1222b9f937196358ea56f3630b5
2025-06-27T00:00:00.000Z,orx-cat-automation,require-directory - 2.1.1,2.1.1,2015-05-28T00:00:00.000Z,0,2.1.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/3d4df4a83a8a14ad55e4685af7f51fb128213e3cbde7893ad262fb57285f8901
2025-06-27T00:00:00.000Z,orx-cat-automation,require-from-string - 2.0.2,2.0.2,2018-04-09T00:00:00.000Z,0,2.0.2,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/197583ba4287c67aa37509803ddc577324a6d436b56071bb78b39f188ed47b7b
2025-06-27T00:00:00.000Z,orx-cat-automation,require-main-filename - 2.0.0,2.0.0,2019-01-28T00:00:00.000Z,0,2.0.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/bce6566fde257046976ed2ea99634669a376c8011deb66d07f1237db5cb61949
2025-06-27T00:00:00.000Z,orx-cat-automation,restore-cursor - 3.1.0,3.1.0,2019-04-26T00:00:00.000Z,0,5.1.0,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/4fb9cac9fbcb2f89a5efeb75ada3bf54a6137fa1bdde6d9b8750965e10c3f737
2025-06-27T00:00:00.000Z,orx-cat-automation,rfdc - 1.4.1,1.4.1,2024-06-12T00:00:00.000Z,0,1.4.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/c016afa6d7e17462b50b2cbab55c5ebd0479d0689e4203249b222c29bf8d0e6e
2025-06-27T00:00:00.000Z,orx-cat-automation,rimraf - 2.7.1,2.7.1,2019-08-14T00:00:00.000Z,0,6.0.1,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/74f048c5fbb867a8ae8143a7419ca839489e89e126e5b3a084962773c5a8b687
2025-06-27T00:00:00.000Z,orx-cat-automation,ripemd160 - 2.0.2,2.0.2,2018-04-19T00:00:00.000Z,0,2.0.2,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/fd818b6ea7de7f9bb59b22ae066bb2b3af5f3f7902d79f4d7840df0499bd8b4b
2025-06-27T00:00:00.000Z,orx-cat-automation,safe-buffer - 5.1.2,5.1.2,2018-04-25T00:00:00.000Z,0,5.2.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/9a9cfb07ed0cb01095f639028f7a764a10d31f81d23787fa10e9db67994d30aa
2025-06-27T00:00:00.000Z,orx-cat-automation,safe-buffer - 5.2.1,5.2.1,2020-05-10T00:00:00.000Z,0,5.2.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/2abe49fd78dee7512c434f28099ebe838a5f6af87d40bc7a455073b98ce4e2b5
2025-06-27T00:00:00.000Z,orx-cat-automation,safer-buffer - 2.1.2,2.1.2,2018-04-08T00:00:00.000Z,0,2.1.2,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/f493b501ed0a571c127f328f74bb702f637317263743b6008869ecd6c22daa0b
2025-06-27T00:00:00.000Z,orx-cat-automation,saxes - 5.0.1,5.0.1,2020-04-10T00:00:00.000Z,0,6.0.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/fae4fbe6288b2e2324417cbcc5763dc1d135a09b7772210b65cfbafe487e6c5f
2025-06-27T00:00:00.000Z,orx-cat-automation,seed-random - 2.2.0,2.2.0,2013-11-11T00:00:00.000Z,0,2.2.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/84b7cab5397911855841663faa34f958c21cdc0c53c9f8e68873a6c60abc8ae3
2025-06-27T00:00:00.000Z,orx-cat-automation,semver - 6.3.1,6.3.1,2023-07-10T00:00:00.000Z,0,7.7.2,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/9bd8ca6a2f09c2810dd1f274e2c1ec968cdb108eb2b470c901bf11db70eb9080
2025-06-27T00:00:00.000Z,orx-cat-automation,seq-queue - 0.0.5,0.0.5,2012-11-20T00:00:00.000Z,0,0.0.5,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/abe124f72ab79fbe2c151db969c02b60d0ad3cd55331c6e04cd28de543729e90
2025-06-27T00:00:00.000Z,orx-cat-automation,serialize-error - 2.1.0,2.1.0,2016-11-22T00:00:00.000Z,0,12.0.0,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/5f4f54130b54795bc30e26e503ae6b8ed773c6ec9c3b45aa264ae9ae2beb4452
2025-06-27T00:00:00.000Z,orx-cat-automation,serialize-javascript - 6.0.2,6.0.2,2024-01-09T00:00:00.000Z,0,6.0.2,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/1b5117518261fd5a85d210fc2183d005967feacf678aee5634e5948898da6fb1
2025-06-27T00:00:00.000Z,orx-cat-automation,set-blocking - 2.0.0,2.0.0,2016-05-17T00:00:00.000Z,0,2.0.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/e3e51c283166bbb0d967ee3f6d1fe8ea25fc7f0b170bd92835e6da4981fbd3e7
2025-06-27T00:00:00.000Z,orx-cat-automation,set-function-length - 1.2.2,1.2.2,2024-03-09T00:00:00.000Z,0,1.2.2,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/b9c2c94a30a694987b2f56b2b0f785de2548cd6c2b3cbdbbb97e3d2b73fa78b5
